WARNING: [IP_Flow 19-4832] The IP name 'xlnx_axi_dwidth_converter_dm_master' you have specified is long. The Windows operating system has path length limitations. It is recommended you use shorter names to reduce the likelihood of issues.
WARNING: [IP_Flow 19-4832] The IP name 'xlnx_axi_dwidth_converter_dm_slave' you have specified is long. The Windows operating system has path length limitations. It is recommended you use shorter names to reduce the likelihood of issues.
WARNING: [IP_Flow 19-4994] Overwriting existing constraint file '/home/nightwalkerhea/Desktop/cva6/corev_apu/fpga/xilinx/xlnx_axi_clock_converter/xlnx_axi_clock_converter.srcs/sources_1/ip/xlnx_axi_clock_converter/xlnx_axi_clock_converter_ooc.xdc'
WARNING: [IP_Flow 19-4994] Overwriting existing constraint file '/home/nightwalkerhea/Desktop/cva6/corev_apu/fpga/xilinx/xlnx_axi_dwidth_converter_dm_master/xlnx_axi_dwidth_converter_dm_master.srcs/sources_1/ip/xlnx_axi_dwidth_converter_dm_master/xlnx_axi_dwidth_converter_dm_master_ooc.xdc'
WARNING: [IP_Flow 19-4994] Overwriting existing constraint file '/home/nightwalkerhea/Desktop/cva6/corev_apu/fpga/xilinx/xlnx_axi_dwidth_converter/xlnx_axi_dwidth_converter.srcs/sources_1/ip/xlnx_axi_dwidth_converter/xlnx_axi_dwidth_converter_ooc.xdc'
WARNING: [IP_Flow 19-4994] Overwriting existing constraint file '/home/nightwalkerhea/Desktop/cva6/corev_apu/fpga/xilinx/xlnx_axi_dwidth_converter_dm_slave/xlnx_axi_dwidth_converter_dm_slave.srcs/sources_1/ip/xlnx_axi_dwidth_converter_dm_slave/xlnx_axi_dwidth_converter_dm_slave_ooc.xdc'
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[47] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[46] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[45] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[44] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[43] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[42] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[41] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[40] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[39] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[38] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[37] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[36] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[35] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[34] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[33] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[32] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[31] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[30] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[29] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[28] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[27] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[26] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[25] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[24] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[23] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[22] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[21] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[20] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[19] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[18] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[17] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[16] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[15] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[14] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[13] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[12] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[11] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[10] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[9] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[8] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[7] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[6] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[5] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[4] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[3] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[2] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[1] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port ecc_err_addr[0] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port eccSingle[7] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port eccSingle[6] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port eccSingle[5] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port eccSingle[4] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port eccSingle[3] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port eccSingle[2] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port eccSingle[1] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port eccSingle[0] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port eccMultiple[7] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port eccMultiple[6] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port eccMultiple[5] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port eccMultiple[4] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port eccMultiple[3] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port eccMultiple[2] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port eccMultiple[1] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_mc__GB0 has port eccMultiple[0] driven by constant 0
WARNING: [Synth 8-3332] Sequential element (u_ddr_mc_odt/odt_shift_reg[0][0]) is unused and will be removed from module ddr4_v2_2_5_mc_ctl.
WARNING: [Synth 8-3332] Sequential element (int_refLRank_reg[0]) is unused and will be removed from module ddr4_v2_2_5_mc_ref.
WARNING: [Synth 8-3332] Sequential element (um_wait_cntr_reg[9]) is unused and will be removed from module ddr4_v2_2_5_mc_ref.
WARNING: [Synth 8-3332] Sequential element (um_wait_cntr_reg[8]) is unused and will be removed from module ddr4_v2_2_5_mc_ref.
WARNING: [Synth 8-3332] Sequential element (um_wait_cntr_reg[7]) is unused and will be removed from module ddr4_v2_2_5_mc_ref.
WARNING: [Synth 8-3332] Sequential element (um_wait_cntr_reg[6]) is unused and will be removed from module ddr4_v2_2_5_mc_ref.
WARNING: [Synth 8-3332] Sequential element (um_wait_cntr_reg[5]) is unused and will be removed from module ddr4_v2_2_5_mc_ref.
WARNING: [Synth 8-3332] Sequential element (um_wait_cntr_reg[4]) is unused and will be removed from module ddr4_v2_2_5_mc_ref.
WARNING: [Synth 8-3332] Sequential element (um_wait_cntr_reg[3]) is unused and will be removed from module ddr4_v2_2_5_mc_ref.
WARNING: [Synth 8-3332] Sequential element (um_wait_cntr_reg[2]) is unused and will be removed from module ddr4_v2_2_5_mc_ref.
WARNING: [Synth 8-3332] Sequential element (um_wait_cntr_reg[1]) is unused and will be removed from module ddr4_v2_2_5_mc_ref.
WARNING: [Synth 8-3332] Sequential element (um_wait_cntr_reg[0]) is unused and will be removed from module ddr4_v2_2_5_mc_ref.
WARNING: [Synth 8-3332] Sequential element (zq_req_ff_reg) is unused and will be removed from module ddr4_v2_2_5_mc_ref.
WARNING: [Synth 8-3332] Sequential element (um_l_rank_cntr_reg[0]) is unused and will be removed from module ddr4_v2_2_5_mc_ref.
WARNING: [Synth 8-3332] Sequential element (um_rank_cntr_reg[1]) is unused and will be removed from module ddr4_v2_2_5_mc_ref.
WARNING: [Synth 8-3332] Sequential element (um_rank_cntr_reg[0]) is unused and will be removed from module ddr4_v2_2_5_mc_ref.
WARNING: [Synth 8-3332] Sequential element (ref_req_ff_reg) is unused and will be removed from module ddr4_v2_2_5_mc_ref.
WARNING: [Synth 8-3332] Sequential element (um_zq_iss_all_reg) is unused and will be removed from module ddr4_v2_2_5_mc_ref.
WARNING: [Synth 8-3332] Sequential element (mcCKt_reg[6]) is unused and will be removed from module ddr4_v2_2_5_mc_ref.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[3][0][3][3][1]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[3][0][3][3][0]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[2][0][3][3][1]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[2][0][3][3][0]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[1][0][3][3][1]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[1][0][3][3][0]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[0][0][3][3][1]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[0][0][3][3][0]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[3][0][2][3][1]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[3][0][2][3][0]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[2][0][2][3][1]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[2][0][2][3][0]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[1][0][2][3][1]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[1][0][2][3][0]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[0][0][2][3][1]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[0][0][2][3][0]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[3][0][1][3][1]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[3][0][1][3][0]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[2][0][1][3][1]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[2][0][1][3][0]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[1][0][1][3][1]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[1][0][1][3][0]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[0][0][1][3][1]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[0][0][1][3][0]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[3][0][0][3][1]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[3][0][0][3][0]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[2][0][0][3][1]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[2][0][0][3][0]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[1][0][0][3][1]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[1][0][0][3][0]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[0][0][0][3][1]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[0][0][0][3][0]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[3][0][3][2][1]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[3][0][3][2][0]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[2][0][3][2][1]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[2][0][3][2][0]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[1][0][3][2][1]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[1][0][3][2][0]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[0][0][3][2][1]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[0][0][3][2][0]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[3][0][2][2][1]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[3][0][2][2][0]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[2][0][2][2][1]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[2][0][2][2][0]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[1][0][2][2][1]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[1][0][2][2][0]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[0][0][2][2][1]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[0][0][2][2][0]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[3][0][1][2][1]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[3][0][1][2][0]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[2][0][1][2][1]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[2][0][1][2][0]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[1][0][1][2][1]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[1][0][1][2][0]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[0][0][1][2][1]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[0][0][1][2][0]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[3][0][0][2][1]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[3][0][0][2][0]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[2][0][0][2][1]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[2][0][0][2][0]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[1][0][0][2][1]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[1][0][0][2][0]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[0][0][0][2][1]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[0][0][0][2][0]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[3][0][3][1][1]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3332] Sequential element (timerRTP_reg[3][0][3][1][0]) is unused and will be removed from module ddr4_v2_2_5_mc_arb_mux_p.
WARNING: [Synth 8-3936] Found unconnected internal register 'wr_cas_delay_line_ff_reg' and it is trimmed from '14' to '13' bits. [/home/nightwalkerhea/Desktop/cva6/corev_apu/fpga/xilinx/ddr4/ddr4.srcs/sources_1/ip/ddr4/rtl/cal/ddr4_v2_2_cal_cplx.sv:702]
WARNING: [Synth 8-3332] Sequential element (u_ddr_cal_cplx_data/rd_addr_102_reg[7]) is unused and will be removed from module ddr4_v2_2_5_cal_cplx.
WARNING: [Synth 8-3332] Sequential element (u_ddr_cal_cplx_data/rd_addr_102_reg[6]) is unused and will be removed from module ddr4_v2_2_5_cal_cplx.
WARNING: [Synth 8-3332] Sequential element (u_ddr_cal_cplx_data/rd_addr_102_reg[5]) is unused and will be removed from module ddr4_v2_2_5_cal_cplx.
WARNING: [Synth 8-3332] Sequential element (u_ddr_cal_cplx_data/rd_addr_102_reg[4]) is unused and will be removed from module ddr4_v2_2_5_cal_cplx.
WARNING: [Synth 8-3332] Sequential element (u_ddr_cal_cplx_data/rd_addr_102_reg[3]) is unused and will be removed from module ddr4_v2_2_5_cal_cplx.
WARNING: [Synth 8-3332] Sequential element (u_ddr_cal_cplx_data/rd_addr_102_reg[2]) is unused and will be removed from module ddr4_v2_2_5_cal_cplx.
WARNING: [Synth 8-3332] Sequential element (u_ddr_cal_cplx_data/rd_addr_102_reg[1]) is unused and will be removed from module ddr4_v2_2_5_cal_cplx.
WARNING: [Synth 8-3332] Sequential element (u_ddr_cal_cplx_data/rd_addr_102_reg[0]) is unused and will be removed from module ddr4_v2_2_5_cal_cplx.
WARNING: [Synth 8-3332] Sequential element (cplx_status_reg[30]) is unused and will be removed from module ddr4_v2_2_5_cal_cplx.
WARNING: [Synth 8-3332] Sequential element (cplx_status_reg[29]) is unused and will be removed from module ddr4_v2_2_5_cal_cplx.
WARNING: [Synth 8-3332] Sequential element (cplx_status_reg[28]) is unused and will be removed from module ddr4_v2_2_5_cal_cplx.
WARNING: [Synth 8-3332] Sequential element (cplx_status_reg[27]) is unused and will be removed from module ddr4_v2_2_5_cal_cplx.
WARNING: [Synth 8-3332] Sequential element (cplx_status_reg[26]) is unused and will be removed from module ddr4_v2_2_5_cal_cplx.
WARNING: [Synth 8-3332] Sequential element (cplx_status_reg[25]) is unused and will be removed from module ddr4_v2_2_5_cal_cplx.
WARNING: [Synth 8-3332] Sequential element (cplx_status_reg[24]) is unused and will be removed from module ddr4_v2_2_5_cal_cplx.
WARNING: [Synth 8-3917] design ddr4_v2_2_5_cal_top__GC0 has port mcal_clb2phy_odt_low[13] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_cal_top__GC0 has port mcal_clb2phy_odt_low[12] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_cal_top__GC0 has port mcal_clb2phy_odt_low[11] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_cal_top__GC0 has port mcal_clb2phy_odt_low[10] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_cal_top__GC0 has port mcal_clb2phy_odt_low[9] driven by constant 0
WARNING: [Synth 8-3917] design ddr4_v2_2_5_cal_top__GC0 has port mcal_clb2phy_odt_low[8] driven by constant 0
